order_id,product_id,quantity,unit_price,discount
ORD-01651,PROD-0049,1,82.88,0.0
ORD-01651,PROD-0090,5,235.91,0.1
ORD-01652,PROD-0062,2,68.16,0.1
ORD-01652,PROD-0074,4,49.38,0.2
ORD-01653,PROD-0072,5,108.9,0.0
ORD-01654,PROD-0002,4,124.53,0.05
ORD-01655,PROD-0066,1,239.7,0.05
ORD-01655,PROD-0068,2,156.65,0.05
ORD-01655,PROD-0098,5,232.83,0.1
ORD-01656,PROD-0066,1,239.7,0.05
ORD-01656,PROD-0080,1,53.84,0.05
ORD-01657,PROD-0015,2,412.99,0.05
ORD-01657,PROD-0031,3,193.53,0.05
ORD-01657,PROD-0096,1,33.06,0.05
ORD-01658,PROD-0065,2,42.62,0.05
ORD-01659,PROD-0055,1,64.0,0.0
ORD-01659,PROD-0119,1,153.1,0.0
ORD-01660,PROD-0015,1,412.99,0.15
ORD-01660,PROD-0029,3,215.51,0.0
ORD-01661,PROD-0013,1,341.17,0.0
ORD-01661,PROD-0051,4,76.8,0.05
ORD-01661,PROD-0052,1,34.51,0.1
ORD-01662,PROD-0065,6,42.62,0.1
ORD-01663,PROD-0024,2,332.34,0.05
ORD-01664,PROD-0034,6,123.52,0.0
ORD-01665,PROD-0112,1,39.72,0.0
ORD-01666,PROD-0065,1,42.62,0.0
ORD-01667,PROD-0045,3,49.53,0.05
ORD-01667,PROD-0095,8,23.73,0.0
ORD-01668,PROD-0085,5,15.51,0.15
ORD-01668,PROD-0110,3,115.09,0.0
ORD-01669,PROD-0019,4,344.72,0.2
ORD-01669,PROD-0046,2,89.97,0.1
ORD-01669,PROD-0085,3,15.51,0.0
ORD-01670,PROD-0070,6,225.17,0.0
ORD-01670,PROD-0087,6,59.25,0.2
ORD-01670,PROD-0116,6,134.64,0.05
ORD-01671,PROD-0025,1,405.16,0.05
ORD-01672,PROD-0045,3,49.53,0.1
ORD-01672,PROD-0102,2,121.36,0.2
ORD-01673,PROD-0021,5,321.01,0.1
ORD-01673,PROD-0086,2,221.68,0.0
ORD-01674,PROD-0040,1,623.68,0.05
ORD-01675,PROD-0065,1,42.62,0.0
ORD-01675,PROD-0110,4,115.09,0.1
ORD-01676,PROD-0011,1,199.78,0.05
ORD-01676,PROD-0038,2,539.34,0.1
ORD-01677,PROD-0039,4,386.21,0.0
ORD-01677,PROD-0077,3,252.19,0.1
ORD-01677,PROD-0118,2,20.34,0.05
ORD-01678,PROD-0011,3,199.78,0.1
ORD-01678,PROD-0039,3,386.21,0.05
ORD-01679,PROD-0088,2,225.31,0.05
ORD-01679,PROD-0120,4,72.62,0.05
ORD-01680,PROD-0012,1,118.44,0.05
ORD-01680,PROD-0018,3,252.09,0.0
ORD-01680,PROD-0054,3,54.96,0.0
ORD-01680,PROD-0097,1,97.54,0.05
ORD-01681,PROD-0059,1,88.97,0.05
ORD-01681,PROD-0067,2,90.9,0.2
ORD-01681,PROD-0112,5,39.72,0.0
ORD-01682,PROD-0095,3,23.73,0.05
ORD-01683,PROD-0018,1,252.09,0.1
ORD-01683,PROD-0029,4,215.51,0.15
ORD-01683,PROD-0064,6,239.47,0.1
ORD-01684,PROD-0078,6,242.21,0.05
ORD-01685,PROD-0008,3,224.41,0.0
ORD-01685,PROD-0051,6,76.8,0.0
ORD-01686,PROD-0079,1,65.81,0.0
ORD-01686,PROD-0085,1,15.51,0.0
ORD-01687,PROD-0062,2,68.16,0.1
ORD-01688,PROD-0014,1,22.81,0.15
ORD-01688,PROD-0103,2,39.33,0.1
ORD-01689,PROD-0084,6,238.67,0.05
ORD-01690,PROD-0002,3,124.53,0.05
ORD-01690,PROD-0021,4,321.01,0.15
ORD-01690,PROD-0036,2,441.84,0.15
ORD-01691,PROD-0044,5,9.04,0.0
ORD-01691,PROD-0059,5,88.97,0.1
ORD-01691,PROD-0092,6,172.48,0.0
ORD-01692,PROD-0091,6,213.39,0.1
ORD-01693,PROD-0045,2,49.53,0.0
ORD-01693,PROD-0075,5,207.96,0.0
ORD-01693,PROD-0080,1,53.84,0.0
ORD-01693,PROD-0107,7,75.08,0.05
ORD-01694,PROD-0050,6,89.69,0.0
ORD-01694,PROD-0054,4,54.96,0.05
ORD-01694,PROD-0097,1,97.54,0.0
ORD-01695,PROD-0014,4,22.81,0.15
ORD-01696,PROD-0029,5,215.51,0.1
ORD-01696,PROD-0037,1,547.68,0.0
ORD-01697,PROD-0005,2,34.21,0.05
ORD-01697,PROD-0027,5,475.67,0.15
ORD-01698,PROD-0064,5,239.47,0.1
ORD-01698,PROD-0068,2,156.65,0.15
ORD-01698,PROD-0083,5,228.1,0.05
ORD-01698,PROD-0094,1,69.53,0.0
ORD-01699,PROD-0017,3,271.38,0.0
ORD-01699,PROD-0101,3,92.55,0.0
ORD-01700,PROD-0033,6,74.33,0.0
ORD-01700,PROD-0107,2,75.08,0.05
ORD-01701,PROD-0065,3,42.62,0.15
ORD-01701,PROD-0079,2,65.81,0.05
ORD-01702,PROD-0005,2,34.21,0.0
ORD-01702,PROD-0044,6,9.04,0.0
ORD-01703,PROD-0008,4,224.41,0.1
ORD-01703,PROD-0113,7,38.39,0.15
ORD-01703,PROD-0117,1,59.3,0.0
ORD-01704,PROD-0079,1,65.81,0.05
ORD-01704,PROD-0119,7,153.1,0.0
ORD-01705,PROD-0056,2,6.43,0.15
ORD-01705,PROD-0062,8,68.16,0.0
ORD-01706,PROD-0049,3,82.88,0.0
ORD-01706,PROD-0111,4,17.21,0.1
ORD-01707,PROD-0015,1,412.99,0.05
ORD-01707,PROD-0057,6,85.49,0.05
ORD-01708,PROD-0002,1,124.53,0.1
ORD-01709,PROD-0008,2,224.41,0.1
ORD-01709,PROD-0032,1,300.73,0.0
ORD-01709,PROD-0105,1,65.54,0.0
ORD-01710,PROD-0010,1,30.5,0.1
ORD-01710,PROD-0085,1,15.51,0.15
ORD-01711,PROD-0038,6,539.34,0.0
ORD-01711,PROD-0071,5,103.4,0.0
ORD-01712,PROD-0063,1,141.61,0.2
ORD-01712,PROD-0080,2,53.84,0.0
ORD-01713,PROD-0101,4,92.55,0.1
ORD-01713,PROD-0105,1,65.54,0.2
ORD-01714,PROD-0076,2,172.3,0.1
ORD-01715,PROD-0049,1,82.88,0.0
ORD-01715,PROD-0111,2,17.21,0.0
ORD-01716,PROD-0045,1,49.53,0.05
ORD-01716,PROD-0120,6,72.62,0.15
ORD-01717,PROD-0056,4,6.43,0.0
ORD-01717,PROD-0080,2,53.84,0.1
ORD-01717,PROD-0111,1,17.21,0.05
ORD-01718,PROD-0034,4,123.52,0.15
ORD-01718,PROD-0067,1,90.9,0.05
ORD-01719,PROD-0032,4,300.73,0.0
ORD-01720,PROD-0033,5,74.33,0.1
ORD-01721,PROD-0023,2,248.85,0.2
ORD-01721,PROD-0057,3,85.49,0.15
ORD-01721,PROD-0109,2,27.64,0.05
ORD-01722,PROD-0079,3,65.81,0.2
ORD-01723,PROD-0064,1,239.47,0.1
ORD-01724,PROD-0024,3,332.34,0.05
ORD-01724,PROD-0088,2,225.31,0.05
ORD-01725,PROD-0003,5,81.36,0.05
ORD-01725,PROD-0087,1,59.25,0.0
ORD-01725,PROD-0109,1,27.64,0.05
ORD-01725,PROD-0110,1,115.09,0.0
ORD-01726,PROD-0010,6,30.5,0.0
ORD-01726,PROD-0055,2,64.0,0.05
ORD-01726,PROD-0083,2,228.1,0.1
ORD-01727,PROD-0048,1,26.92,0.15
ORD-01728,PROD-0092,4,172.48,0.1
ORD-01728,PROD-0100,4,134.68,0.15
ORD-01729,PROD-0011,8,199.78,0.05
ORD-01729,PROD-0084,7,238.67,0.2
ORD-01730,PROD-0068,2,156.65,0.0
ORD-01730,PROD-0109,5,27.64,0.05
ORD-01730,PROD-0113,3,38.39,0.05
ORD-01731,PROD-0030,4,57.35,0.05
ORD-01731,PROD-0047,2,12.61,0.2
ORD-01731,PROD-0059,7,88.97,0.05
ORD-01732,PROD-0062,1,68.16,0.1
ORD-01732,PROD-0078,1,242.21,0.1
ORD-01733,PROD-0018,2,252.09,0.0
ORD-01733,PROD-0078,2,242.21,0.2
ORD-01733,PROD-0086,2,221.68,0.0
ORD-01734,PROD-0002,2,124.53,0.0
ORD-01734,PROD-0059,4,88.97,0.1
ORD-01734,PROD-0113,1,38.39,0.05
ORD-01735,PROD-0066,5,239.7,0.15
ORD-01736,PROD-0038,1,539.34,0.15
ORD-01737,PROD-0010,2,30.5,0.05
ORD-01737,PROD-0095,2,23.73,0.05
ORD-01737,PROD-0118,5,20.34,0.0
ORD-01738,PROD-0105,1,65.54,0.05
ORD-01738,PROD-0118,3,20.34,0.0
ORD-01738,PROD-0120,4,72.62,0.05
ORD-01739,PROD-0099,1,122.4,0.0
ORD-01740,PROD-0109,2,27.64,0.0
ORD-01740,PROD-0119,2,153.1,0.0
ORD-01741,PROD-0027,3,475.67,0.05
ORD-01741,PROD-0036,2,441.84,0.15
ORD-01741,PROD-0056,1,6.43,0.0
ORD-01741,PROD-0067,1,90.9,0.0
ORD-01742,PROD-0013,3,341.17,0.1
ORD-01742,PROD-0019,6,344.72,0.2
ORD-01742,PROD-0036,4,441.84,0.0
ORD-01742,PROD-0086,1,221.68,0.1
ORD-01743,PROD-0074,2,49.38,0.05
ORD-01744,PROD-0016,1,349.12,0.0
ORD-01744,PROD-0057,2,85.49,0.1
ORD-01744,PROD-0109,6,27.64,0.05
ORD-01745,PROD-0021,3,321.01,0.15
ORD-01746,PROD-0005,5,34.21,0.0
ORD-01746,PROD-0119,2,153.1,0.15
ORD-01747,PROD-0002,1,124.53,0.0
ORD-01747,PROD-0018,1,252.09,0.05
ORD-01747,PROD-0032,2,300.73,0.05
ORD-01747,PROD-0081,3,167.73,0.15
ORD-01748,PROD-0093,1,213.7,0.05
ORD-01748,PROD-0096,3,33.06,0.05
ORD-01749,PROD-0031,3,193.53,0.0
ORD-01749,PROD-0075,3,207.96,0.05
ORD-01750,PROD-0051,2,76.8,0.0
ORD-01750,PROD-0081,3,167.73,0.05
ORD-01751,PROD-0015,2,412.99,0.0
ORD-01751,PROD-0023,1,248.85,0.1
ORD-01752,PROD-0031,1,193.53,0.15
ORD-01752,PROD-0088,1,225.31,0.0
ORD-01753,PROD-0051,6,76.8,0.0
ORD-01753,PROD-0053,2,76.69,0.05
ORD-01753,PROD-0104,4,154.09,0.05
ORD-01754,PROD-0027,3,475.67,0.0
ORD-01754,PROD-0069,3,203.59,0.15
ORD-01754,PROD-0100,3,134.68,0.0
ORD-01755,PROD-0009,5,122.59,0.05
ORD-01755,PROD-0071,3,103.4,0.2
ORD-01755,PROD-0084,4,238.67,0.0
ORD-01755,PROD-0099,1,122.4,0.0
ORD-01756,PROD-0002,1,124.53,0.15
ORD-01756,PROD-0005,1,34.21,0.05
ORD-01756,PROD-0109,3,27.64,0.0
ORD-01757,PROD-0035,4,605.6,0.25
ORD-01758,PROD-0010,1,30.5,0.1
ORD-01758,PROD-0011,4,199.78,0.05
ORD-01758,PROD-0111,1,17.21,0.1
ORD-01759,PROD-0078,2,242.21,0.1
ORD-01759,PROD-0107,5,75.08,0.1
ORD-01760,PROD-0038,3,539.34,0.05
ORD-01760,PROD-0049,2,82.88,0.1
ORD-01760,PROD-0061,2,132.61,0.0
ORD-01760,PROD-0074,2,49.38,0.0
ORD-01761,PROD-0029,1,215.51,0.05
ORD-01761,PROD-0058,8,52.43,0.05
ORD-01761,PROD-0074,3,49.38,0.1
ORD-01762,PROD-0022,1,618.78,0.15
ORD-01763,PROD-0067,3,90.9,0.0
ORD-01763,PROD-0093,4,213.7,0.0
ORD-01763,PROD-0108,2,103.9,0.05
ORD-01764,PROD-0001,4,101.47,0.1
ORD-01764,PROD-0035,5,605.6,0.2
ORD-01765,PROD-0072,4,108.9,0.1
ORD-01765,PROD-0110,6,115.09,0.05
ORD-01766,PROD-0016,1,349.12,0.15
ORD-01766,PROD-0022,1,618.78,0.15
ORD-01767,PROD-0112,3,39.72,0.05
ORD-01768,PROD-0035,3,605.6,0.1
ORD-01768,PROD-0042,3,31.42,0.1
ORD-01768,PROD-0067,3,90.9,0.0
ORD-01768,PROD-0087,3,59.25,0.05
ORD-01769,PROD-0093,2,213.7,0.0
ORD-01769,PROD-0096,4,33.06,0.05
ORD-01769,PROD-0110,2,115.09,0.2
ORD-01769,PROD-0119,6,153.1,0.0
ORD-01770,PROD-0059,2,88.97,0.0
ORD-01771,PROD-0029,3,215.51,0.15
ORD-01771,PROD-0045,2,49.53,0.1
ORD-01772,PROD-0033,1,74.33,0.0
ORD-01772,PROD-0072,4,108.9,0.0
ORD-01772,PROD-0120,3,72.62,0.1
ORD-01773,PROD-0050,3,89.69,0.0
ORD-01773,PROD-0099,2,122.4,0.1
ORD-01774,PROD-0012,1,118.44,0.0
ORD-01774,PROD-0079,3,65.81,0.05
ORD-01774,PROD-0103,6,39.33,0.0
ORD-01774,PROD-0119,6,153.1,0.0
ORD-01775,PROD-0051,2,76.8,0.05
ORD-01776,PROD-0078,7,242.21,0.1
ORD-01776,PROD-0114,5,46.53,0.2
ORD-01777,PROD-0016,1,349.12,0.15
ORD-01777,PROD-0072,5,108.9,0.1
ORD-01777,PROD-0088,6,225.31,0.1
ORD-01778,PROD-0023,2,248.85,0.15
ORD-01778,PROD-0025,7,405.16,0.2
ORD-01778,PROD-0048,1,26.92,0.05
ORD-01778,PROD-0049,1,82.88,0.05
ORD-01779,PROD-0036,3,441.84,0.05
ORD-01780,PROD-0092,2,172.48,0.0
ORD-01780,PROD-0111,2,17.21,0.05
ORD-01780,PROD-0119,4,153.1,0.1
ORD-01781,PROD-0020,1,43.92,0.15
ORD-01781,PROD-0091,1,213.39,0.1
ORD-01781,PROD-0095,1,23.73,0.05
ORD-01782,PROD-0025,1,405.16,0.1
ORD-01782,PROD-0079,4,65.81,0.15
ORD-01782,PROD-0084,5,238.67,0.0
ORD-01782,PROD-0095,3,23.73,0.15
ORD-01783,PROD-0008,1,224.41,0.0
ORD-01783,PROD-0009,1,122.59,0.0
ORD-01783,PROD-0086,1,221.68,0.1
ORD-01784,PROD-0001,2,101.47,0.05
ORD-01784,PROD-0040,4,623.68,0.05
ORD-01784,PROD-0108,2,103.9,0.05
ORD-01785,PROD-0024,3,332.34,0.0
ORD-01785,PROD-0041,1,37.4,0.0
ORD-01785,PROD-0076,3,172.3,0.05
ORD-01786,PROD-0025,1,405.16,0.0
ORD-01786,PROD-0095,1,23.73,0.0
ORD-01786,PROD-0096,4,33.06,0.0
ORD-01786,PROD-0097,1,97.54,0.0
ORD-01787,PROD-0012,2,118.44,0.05
ORD-01787,PROD-0063,4,141.61,0.05
ORD-01788,PROD-0073,1,85.44,0.1
ORD-01789,PROD-0090,7,235.91,0.05
ORD-01790,PROD-0034,1,123.52,0.0
ORD-01791,PROD-0049,3,82.88,0.0
ORD-01791,PROD-0085,4,15.51,0.1
ORD-01792,PROD-0013,6,341.17,0.0
ORD-01792,PROD-0024,2,332.34,0.0
ORD-01793,PROD-0056,2,6.43,0.1
ORD-01793,PROD-0094,1,69.53,0.05
ORD-01794,PROD-0030,2,57.35,0.1
ORD-01794,PROD-0098,7,232.83,0.05
ORD-01794,PROD-0113,6,38.39,0.05
ORD-01794,PROD-0120,1,72.62,0.05
ORD-01795,PROD-0073,4,85.44,0.0
ORD-01796,PROD-0045,3,49.53,0.0
ORD-01796,PROD-0059,1,88.97,0.0
ORD-01796,PROD-0103,2,39.33,0.05
ORD-01797,PROD-0020,5,43.92,0.05
ORD-01797,PROD-0072,2,108.9,0.1
ORD-01797,PROD-0088,2,225.31,0.05
ORD-01798,PROD-0013,2,341.17,0.0
ORD-01798,PROD-0098,2,232.83,0.0
ORD-01798,PROD-0118,7,20.34,0.05
ORD-01799,PROD-0076,1,172.3,0.0
ORD-01799,PROD-0095,1,23.73,0.15
ORD-01800,PROD-0051,1,76.8,0.0
ORD-01800,PROD-0118,3,20.34,0.0
ORD-01801,PROD-0020,2,43.92,0.05
ORD-01802,PROD-0051,4,76.8,0.1
ORD-01803,PROD-0052,5,34.51,0.0
ORD-01803,PROD-0103,1,39.33,0.05
ORD-01804,PROD-0007,3,117.78,0.2
ORD-01804,PROD-0099,2,122.4,0.0
ORD-01805,PROD-0047,2,12.61,0.1
ORD-01805,PROD-0069,1,203.59,0.0
ORD-01806,PROD-0026,2,289.77,0.0
ORD-01806,PROD-0034,5,123.52,0.1
ORD-01806,PROD-0066,2,239.7,0.0
ORD-01807,PROD-0033,4,74.33,0.1
ORD-01807,PROD-0044,2,9.04,0.05
ORD-01807,PROD-0055,1,64.0,0.0
ORD-01808,PROD-0094,1,69.53,0.1
ORD-01809,PROD-0056,6,6.43,0.15
ORD-01809,PROD-0064,2,239.47,0.05
ORD-01809,PROD-0082,6,177.09,0.05
ORD-01810,PROD-0019,8,344.72,0.1
ORD-01810,PROD-0078,6,242.21,0.05
ORD-01811,PROD-0003,7,81.36,0.0
ORD-01811,PROD-0024,3,332.34,0.15
ORD-01812,PROD-0066,1,239.7,0.05
ORD-01812,PROD-0070,1,225.17,0.15
ORD-01812,PROD-0079,5,65.81,0.1
ORD-01812,PROD-0110,2,115.09,0.1
ORD-01813,PROD-0024,2,332.34,0.0
ORD-01813,PROD-0087,1,59.25,0.1
ORD-01814,PROD-0003,2,81.36,0.05
ORD-01814,PROD-0013,3,341.17,0.1
ORD-01814,PROD-0029,3,215.51,0.05
ORD-01814,PROD-0041,4,37.4,0.0
ORD-01815,PROD-0041,5,37.4,0.0
ORD-01815,PROD-0045,5,49.53,0.05
ORD-01816,PROD-0085,3,15.51,0.0
ORD-01816,PROD-0110,3,115.09,0.2
ORD-01817,PROD-0041,1,37.4,0.05
ORD-01817,PROD-0097,2,97.54,0.05
ORD-01818,PROD-0037,3,547.68,0.05
ORD-01819,PROD-0016,8,349.12,0.05
ORD-01819,PROD-0109,1,27.64,0.0
ORD-01820,PROD-0046,3,89.97,0.1
ORD-01820,PROD-0053,2,76.69,0.1
ORD-01820,PROD-0071,1,103.4,0.15
ORD-01820,PROD-0097,4,97.54,0.1
ORD-01821,PROD-0060,2,46.33,0.0
ORD-01821,PROD-0064,2,239.47,0.15
ORD-01821,PROD-0097,1,97.54,0.15
ORD-01822,PROD-0075,3,207.96,0.2
ORD-01823,PROD-0080,3,53.84,0.0
ORD-01824,PROD-0073,3,85.44,0.1
ORD-01825,PROD-0066,1,239.7,0.05
ORD-01825,PROD-0071,5,103.4,0.15
ORD-01826,PROD-0017,2,271.38,0.15
ORD-01827,PROD-0031,1,193.53,0.05
ORD-01827,PROD-0102,3,121.36,0.1
ORD-01828,PROD-0096,1,33.06,0.1
ORD-01829,PROD-0034,4,123.52,0.0
ORD-01829,PROD-0114,4,46.53,0.1
ORD-01830,PROD-0104,2,154.09,0.1
ORD-01831,PROD-0055,5,64.0,0.1
ORD-01831,PROD-0057,5,85.49,0.0
ORD-01832,PROD-0019,1,344.72,0.05
ORD-01832,PROD-0117,2,59.3,0.05
ORD-01833,PROD-0034,2,123.52,0.1
ORD-01834,PROD-0018,1,252.09,0.05
ORD-01834,PROD-0098,1,232.83,0.0
ORD-01835,PROD-0082,2,177.09,0.1
ORD-01836,PROD-0038,5,539.34,0.0
ORD-01837,PROD-0002,1,124.53,0.1
ORD-01838,PROD-0020,2,43.92,0.15
ORD-01838,PROD-0076,3,172.3,0.15
ORD-01838,PROD-0083,3,228.1,0.05
ORD-01838,PROD-0110,3,115.09,0.05
ORD-01839,PROD-0027,1,475.67,0.0
ORD-01840,PROD-0082,1,177.09,0.1
ORD-01840,PROD-0117,5,59.3,0.1
ORD-01841,PROD-0043,1,81.04,0.05
ORD-01841,PROD-0065,3,42.62,0.1
ORD-01842,PROD-0103,4,39.33,0.1
ORD-01843,PROD-0078,2,242.21,0.0
ORD-01844,PROD-0027,1,475.67,0.1
ORD-01844,PROD-0030,2,57.35,0.0
ORD-01845,PROD-0011,3,199.78,0.05
ORD-01845,PROD-0057,2,85.49,0.0
ORD-01846,PROD-0057,8,85.49,0.0
ORD-01846,PROD-0093,3,213.7,0.05
ORD-01846,PROD-0100,2,134.68,0.0
ORD-01846,PROD-0114,3,46.53,0.1
ORD-01847,PROD-0034,3,123.52,0.0
ORD-01847,PROD-0039,1,386.21,0.0
ORD-01847,PROD-0069,7,203.59,0.05
ORD-01847,PROD-0112,2,39.72,0.2
ORD-01848,PROD-0056,4,6.43,0.0
ORD-01849,PROD-0100,1,134.68,0.0
ORD-01850,PROD-0039,4,386.21,0.0
ORD-01850,PROD-0088,6,225.31,0.0
ORD-01851,PROD-0021,7,321.01,0.3
ORD-01851,PROD-0042,3,31.42,0.1
ORD-01852,PROD-0019,2,344.72,0.05
ORD-01852,PROD-0039,2,386.21,0.1
ORD-01852,PROD-0048,5,26.92,0.0
ORD-01853,PROD-0018,2,252.09,0.05
ORD-01853,PROD-0046,8,89.97,0.1
ORD-01853,PROD-0083,1,228.1,0.1
ORD-01853,PROD-0104,1,154.09,0.1
ORD-01854,PROD-0026,1,289.77,0.05
ORD-01854,PROD-0103,5,39.33,0.0
ORD-01855,PROD-0006,6,149.77,0.05
ORD-01855,PROD-0061,3,132.61,0.1
ORD-01855,PROD-0100,2,134.68,0.05
ORD-01856,PROD-0048,2,26.92,0.0
ORD-01857,PROD-0020,3,43.92,0.1
ORD-01857,PROD-0053,3,76.69,0.05
ORD-01857,PROD-0094,6,69.53,0.05
ORD-01857,PROD-0106,2,24.47,0.0
ORD-01858,PROD-0099,1,122.4,0.1
ORD-01859,PROD-0024,1,332.34,0.05
ORD-01859,PROD-0042,1,31.42,0.2
ORD-01859,PROD-0060,1,46.33,0.05
ORD-01860,PROD-0063,1,141.61,0.05
ORD-01860,PROD-0103,6,39.33,0.05
ORD-01861,PROD-0042,3,31.42,0.1
ORD-01861,PROD-0103,5,39.33,0.05
ORD-01862,PROD-0021,5,321.01,0.25
ORD-01863,PROD-0010,2,30.5,0.15
ORD-01863,PROD-0088,1,225.31,0.1
ORD-01863,PROD-0097,2,97.54,0.0
ORD-01863,PROD-0099,4,122.4,0.1
ORD-01864,PROD-0003,1,81.36,0.0
ORD-01864,PROD-0056,2,6.43,0.0
ORD-01864,PROD-0114,3,46.53,0.05
ORD-01865,PROD-0059,3,88.97,0.05
ORD-01865,PROD-0084,6,238.67,0.15
ORD-01866,PROD-0004,3,350.21,0.15
ORD-01867,PROD-0041,1,37.4,0.0
ORD-01867,PROD-0119,2,153.1,0.05
ORD-01868,PROD-0018,6,252.09,0.05
ORD-01868,PROD-0113,5,38.39,0.05
ORD-01869,PROD-0027,2,475.67,0.1
ORD-01869,PROD-0099,1,122.4,0.0
ORD-01870,PROD-0063,4,141.61,0.05
ORD-01871,PROD-0033,2,74.33,0.2
ORD-01871,PROD-0047,3,12.61,0.15
ORD-01871,PROD-0062,1,68.16,0.05
ORD-01872,PROD-0109,3,27.64,0.0
ORD-01873,PROD-0036,3,441.84,0.0
ORD-01873,PROD-0094,1,69.53,0.0
ORD-01874,PROD-0005,4,34.21,0.0
ORD-01874,PROD-0008,3,224.41,0.1
ORD-01874,PROD-0098,3,232.83,0.0
ORD-01875,PROD-0104,5,154.09,0.0
ORD-01876,PROD-0048,5,26.92,0.1
ORD-01876,PROD-0117,1,59.3,0.0
ORD-01877,PROD-0006,3,149.77,0.05
ORD-01877,PROD-0049,6,82.88,0.0
ORD-01877,PROD-0070,1,225.17,0.0
ORD-01877,PROD-0098,8,232.83,0.0
ORD-01878,PROD-0018,3,252.09,0.1
ORD-01878,PROD-0110,2,115.09,0.05
ORD-01879,PROD-0013,3,341.17,0.1
ORD-01879,PROD-0062,1,68.16,0.1
ORD-01879,PROD-0086,3,221.68,0.1
ORD-01879,PROD-0092,3,172.48,0.0
ORD-01880,PROD-0033,1,74.33,0.1
ORD-01881,PROD-0074,2,49.38,0.15
ORD-01881,PROD-0114,2,46.53,0.05
ORD-01882,PROD-0050,1,89.69,0.0
ORD-01882,PROD-0081,1,167.73,0.1
ORD-01882,PROD-0103,1,39.33,0.0
ORD-01883,PROD-0025,3,405.16,0.05
ORD-01883,PROD-0045,3,49.53,0.1
ORD-01884,PROD-0036,3,441.84,0.05
ORD-01885,PROD-0063,1,141.61,0.15
ORD-01885,PROD-0112,4,39.72,0.05
ORD-01886,PROD-0017,5,271.38,0.0
ORD-01886,PROD-0070,1,225.17,0.2
ORD-01887,PROD-0011,8,199.78,0.0
ORD-01887,PROD-0111,5,17.21,0.15
ORD-01888,PROD-0026,2,289.77,0.05
ORD-01888,PROD-0094,1,69.53,0.15
ORD-01888,PROD-0096,3,33.06,0.1
ORD-01889,PROD-0021,3,321.01,0.2
ORD-01889,PROD-0048,1,26.92,0.0
ORD-01890,PROD-0007,8,117.78,0.3
ORD-01890,PROD-0036,2,441.84,0.15
ORD-01890,PROD-0052,2,34.51,0.0
ORD-01891,PROD-0027,4,475.67,0.05
ORD-01891,PROD-0119,1,153.1,0.1
ORD-01892,PROD-0021,2,321.01,0.3
ORD-01892,PROD-0032,3,300.73,0.05
ORD-01892,PROD-0051,1,76.8,0.1
ORD-01892,PROD-0101,1,92.55,0.2
ORD-01893,PROD-0036,1,441.84,0.0
ORD-01893,PROD-0087,4,59.25,0.0
ORD-01894,PROD-0016,1,349.12,0.15
ORD-01894,PROD-0106,3,24.47,0.05
ORD-01895,PROD-0015,6,412.99,0.1
ORD-01895,PROD-0033,2,74.33,0.05
ORD-01895,PROD-0081,5,167.73,0.1
ORD-01896,PROD-0077,2,252.19,0.15
ORD-01896,PROD-0111,4,17.21,0.1
ORD-01897,PROD-0093,3,213.7,0.05
ORD-01897,PROD-0094,5,69.53,0.2
ORD-01897,PROD-0108,2,103.9,0.0
ORD-01898,PROD-0064,1,239.47,0.05
ORD-01899,PROD-0078,3,242.21,0.05
ORD-01899,PROD-0108,6,103.9,0.1
ORD-01900,PROD-0013,1,341.17,0.2
ORD-01900,PROD-0074,1,49.38,0.05
ORD-01901,PROD-0083,5,228.1,0.15
ORD-01902,PROD-0056,7,6.43,0.0
ORD-01902,PROD-0096,4,33.06,0.0
ORD-01902,PROD-0100,3,134.68,0.0
ORD-01903,PROD-0105,4,65.54,0.05
ORD-01904,PROD-0034,3,123.52,0.15
ORD-01904,PROD-0082,4,177.09,0.0
ORD-01905,PROD-0064,5,239.47,0.05
ORD-01906,PROD-0012,3,118.44,0.1
ORD-01906,PROD-0041,2,37.4,0.05
ORD-01906,PROD-0052,5,34.51,0.05
ORD-01906,PROD-0082,4,177.09,0.0
ORD-01907,PROD-0075,2,207.96,0.05
ORD-01908,PROD-0010,3,30.5,0.15
ORD-01908,PROD-0090,1,235.91,0.0
ORD-01909,PROD-0018,2,252.09,0.15
ORD-01909,PROD-0118,4,20.34,0.15
ORD-01910,PROD-0006,5,149.77,0.2
ORD-01910,PROD-0032,1,300.73,0.0
ORD-01910,PROD-0057,3,85.49,0.1
ORD-01910,PROD-0106,2,24.47,0.05
ORD-01911,PROD-0079,3,65.81,0.05
ORD-01912,PROD-0067,3,90.9,0.1
ORD-01913,PROD-0034,2,123.52,0.15
ORD-01913,PROD-0048,1,26.92,0.1
ORD-01913,PROD-0056,1,6.43,0.05
ORD-01914,PROD-0118,5,20.34,0.05
ORD-01915,PROD-0045,3,49.53,0.2
ORD-01915,PROD-0093,4,213.7,0.1
ORD-01916,PROD-0064,2,239.47,0.2
ORD-01916,PROD-0076,1,172.3,0.05
ORD-01917,PROD-0009,2,122.59,0.0
ORD-01917,PROD-0019,2,344.72,0.2
ORD-01917,PROD-0088,6,225.31,0.0
ORD-01918,PROD-0051,1,76.8,0.05
ORD-01919,PROD-0066,3,239.7,0.1
ORD-01919,PROD-0113,7,38.39,0.0
ORD-01920,PROD-0016,3,349.12,0.1
ORD-01920,PROD-0076,8,172.3,0.05
